"version","task","concept","price","type","freshness"
56,3,2,"2","1","1"
56,3,3,"1","2","2"
56,4,1,"1","1","1"
56,4,2,"2","2","2"
56,4,3,"2","2","1"
56,5,1,"2","2","2"
56,5,2,"2","2","1"
56,5,3,"2","1","1"
56,6,1,"2","2","2"
56,6,2,"1","2","2"
56,6,3,"1","2","1"
57,1,1,"2","1","2"
57,1,2,"1","1","1"
57,1,3,"1","2","2"
57,2,1,"1","2","2"
57,2,2,"2","2","2"
57,2,3,"2","2","1"
57,3,1,"2","1","1"
57,3,2,"1","2","2"
57,3,3,"1","1","2"
57,4,1,"2","2","1"
57,4,2,"2","1","1"
57,4,3,"1","2","2"
57,5,1,"1","2","2"
57,5,2,"1","1","1"
57,5,3,"2","1","1"
57,6,1,"1","1","1"
57,6,2,"1","1","2"
57,6,3,"2","2","2"
58,1,1,"1","2","1"
58,1,2,"1","2","2"
58,1,3,"1","1","1"
58,2,1,"2","2","1"
58,2,2,"2","2","2"
58,2,3,"1","2","1"
58,3,1,"1","2","1"
58,3,2,"1","2","2"
58,3,3,"2","2","2"
58,4,1,"2","1","1"
58,4,2,"1","1","2"
58,4,3,"1","2","2"
58,5,1,"1","1","2"
58,5,2,"2","1","1"
58,5,3,"1","2","1"
58,6,1,"2","2","1"
58,6,2,"1","1","1"
58,6,3,"1","2","1"
59,1,1,"1","1","1"
59,1,2,"2","1","1"
59,1,3,"2","2","1"
59,2,1,"2","2","1"
59,2,2,"1","2","1"
59,2,3,"2","1","2"
59,3,1,"1","2","1"
59,3,2,"2","1","2"
59,3,3,"1","2","2"
59,4,1,"1","2","1"
59,4,2,"2","2","2"
59,4,3,"1","1","1"
59,5,1,"1","2","2"
59,5,2,"2","2","2"
59,5,3,"1","2","1"
59,6,1,"2","1","1"
59,6,2,"2","2","2"
59,6,3,"2","2","1"
60,1,1,"1","2","2"
60,1,2,"1","1","1"
60,1,3,"1","2","1"
60,2,1,"1","1","2"
60,2,2,"1","2","2"
60,2,3,"1","1","1"
60,3,1,"1","1","2"
60,3,2,"2","2","1"
60,3,3,"2","1","2"
60,4,1,"2","1","2"
60,4,2,"2","2","1"
60,4,3,"1","1","2"
60,5,1,"1","1","1"
60,5,2,"1","1","2"
60,5,3,"2","1","1"
60,6,1,"1","1","1"
60,6,2,"1","2","2"
60,6,3,"1","1","2"
61,1,1,"2","2","1"
61,1,2,"2","1","2"
61,1,3,"2","1","1"
61,2,1,"2","2","1"
61,2,2,"1","2","2"
61,2,3,"2","2","2"
61,3,1,"2","1","1"
61,3,2,"2","1","2"
61,3,3,"2","2","1"
61,4,1,"2","1","2"
61,4,2,"1","2","1"
61,4,3,"2","1","1"
61,5,1,"2","1","2"
61,5,2,"2","2","2"
61,5,3,"1","1","1"
61,6,1,"1","2","1"
61,6,2,"2","2","1"
61,6,3,"2","1","2"
62,1,1,"2","2","1"
62,1,2,"1","1","2"
62,1,3,"1","2","2"
62,2,1,"2","1","2"
62,2,2,"1","1","2"
62,2,3,"1","2","2"
62,3,1,"1","2","1"
62,3,2,"2","1","1"
62,3,3,"1","2","2"
62,4,1,"2","1","2"
62,4,2,"1","1","1"
62,4,3,"1","1","2"
62,5,1,"2","2","2"
62,5,2,"1","2","2"
62,5,3,"1","1","2"
62,6,1,"1","1","2"
62,6,2,"1","1","1"
62,6,3,"2","1","2"
63,1,1,"2","2","2"
63,1,2,"2","1","2"
63,1,3,"1","1","2"
63,2,1,"2","2","1"
63,2,2,"1","2","1"
63,2,3,"1","1","2"
63,3,1,"2","2","1"
63,3,2,"1","1","1"
63,3,3,"2","1","1"
63,4,1,"1","1","2"
63,4,2,"1","1","1"
63,4,3,"1","2","2"
63,5,1,"1","2","2"
63,5,2,"2","2","2"
63,5,3,"2","1","2"
63,6,1,"2","2","2"
63,6,2,"2","1","2"
63,6,3,"1","2","1"
64,1,1,"1","1","1"
64,1,2,"2","2","2"
64,1,3,"2","1","2"
64,2,1,"1","2","2"
64,2,2,"2","1","1"
64,2,3,"2","1","2"
64,3,1,"1","1","2"
64,3,2,"2","2","2"
64,3,3,"1","2","1"
64,4,1,"2","1","2"
64,4,2,"2","1","1"
64,4,3,"1","2","1"
64,5,1,"1","1","2"
64,5,2,"1","2","2"
64,5,3,"2","1","2"
64,6,1,"2","1","2"
64,6,2,"1","1","2"
64,6,3,"1","2","1"
65,1,1,"2","2","2"
65,1,2,"2","1","2"
65,1,3,"2","2","1"
65,2,1,"1","1","2"
65,2,2,"1","2","1"
65,2,3,"2","2","1"
65,3,1,"2","2","1"
65,3,2,"1","1","2"
65,3,3,"1","2","1"
65,4,1,"2","2","2"
65,4,2,"1","2","1"
65,4,3,"1","2","2"
65,5,1,"2","1","1"
65,5,2,"1","2","1"
65,5,3,"2","2","1"
65,6,1,"2","2","2"
65,6,2,"1","1","2"
65,6,3,"2","1","1"
66,1,1,"2","1","1"
66,1,2,"1","2","2"
66,1,3,"1","1","2"
66,2,1,"1","2","2"
66,2,2,"1","1","2"
66,2,3,"1","2","1"
66,3,1,"2","2","2"
66,3,2,"1","1","2"
66,3,3,"2","1","1"
66,4,1,"1","2","2"
66,4,2,"1","1","1"
66,4,3,"1","1","2"
66,5,1,"1","2","1"
66,5,2,"2","1","1"
66,5,3,"1","2","2"
66,6,1,"2","1","2"
66,6,2,"2","2","1"
66,6,3,"1","2","1"
67,1,1,"2","1","1"
67,1,2,"2","1","2"
67,1,3,"1","2","2"
67,2,1,"1","2","1"
67,2,2,"1","2","2"
67,2,3,"1","1","1"
67,3,1,"2","2","1"
67,3,2,"1","1","2"
67,3,3,"1","2","1"
67,4,1,"2","2","2"
67,4,2,"1","2","2"
67,4,3,"1","1","2"
67,5,1,"1","2","2"
67,5,2,"2","1","1"
67,5,3,"2","1","2"
67,6,1,"2","1","1"
67,6,2,"2","2","1"
67,6,3,"1","2","1"
68,1,1,"2","2","1"
68,1,2,"1","2","1"
68,1,3,"2","1","2"
68,2,1,"1","1","2"
68,2,2,"1","2","2"
68,2,3,"2","2","1"
68,3,1,"2","2","1"
68,3,2,"2","2","2"
68,3,3,"2","1","1"
68,4,1,"1","1","2"
68,4,2,"2","2","2"
68,4,3,"2","1","1"
68,5,1,"1","2","1"
68,5,2,"2","1","1"
68,5,3,"1","2","2"
68,6,1,"2","1","1"
68,6,2,"2","2","1"
68,6,3,"1","1","2"
69,1,1,"1","1","2"
69,1,2,"2","1","2"
69,1,3,"2","2","1"
69,2,1,"2","1","2"
69,2,2,"2","2","2"
69,2,3,"1","2","1"
69,3,1,"2","1","2"
69,3,2,"1","2","1"
69,3,3,"1","1","2"
69,4,1,"1","1","2"
69,4,2,"1","1","1"
69,4,3,"2","2","2"
69,5,1,"2","1","1"
69,5,2,"2","2","2"
69,5,3,"1","1","2"
69,6,1,"1","1","1"
69,6,2,"1","2","1"
69,6,3,"1","2","2"
70,1,1,"1","1","2"
70,1,2,"2","1","2"
70,1,3,"1","2","2"
70,2,1,"2","1","1"
70,2,2,"1","2","1"
70,2,3,"2","2","1"
70,3,1,"1","1","2"
70,3,2,"1","1","1"
70,3,3,"2","2","1"
70,4,1,"2","2","1"
70,4,2,"2","2","2"
70,4,3,"1","1","1"
70,5,1,"2","2","2"
70,5,2,"1","2","2"
70,5,3,"1","2","1"
70,6,1,"1","1","1"
70,6,2,"1","1","2"
70,6,3,"2","1","2"
71,1,1,"2","2","2"
71,1,2,"1","2","1"
71,1,3,"2","1","2"
71,2,1,"1","1","2"
71,2,2,"2","2","2"
71,2,3,"2","1","2"
71,3,1,"1","1","1"
71,3,2,"2","2","2"
71,3,3,"1","2","2"
71,4,1,"2","1","1"
71,4,2,"2","2","1"
71,4,3,"1","2","1"
71,5,1,"1","1","1"
71,5,2,"2","1","1"
71,5,3,"2","2","2"
71,6,1,"2","1","2"
71,6,2,"1","2","2"
71,6,3,"2","2","2"
72,1,1,"2","1","1"
72,1,2,"1","1","2"
72,1,3,"2","2","2"
72,2,1,"1","1","2"
72,2,2,"1","1","1"
72,2,3,"2","2","2"
72,3,1,"2","2","2"
72,3,2,"2","1","2"
72,3,3,"1","1","1"
72,4,1,"1","1","2"
72,4,2,"2","2","2"
72,4,3,"2","2","1"
72,5,1,"1","2","1"
72,5,2,"1","1","2"
72,5,3,"2","2","2"
72,6,1,"2","1","2"
72,6,2,"1","1","1"
72,6,3,"2","2","2"
73,1,1,"1","1","2"
73,1,2,"1","2","1"
73,1,3,"1","1","1"
73,2,1,"2","1","2"
73,2,2,"2","2","2"
73,2,3,"1","1","1"
73,3,1,"2","1","1"
73,3,2,"1","1","2"
73,3,3,"1","2","2"
73,4,1,"1","2","1"
73,4,2,"2","2","1"
73,4,3,"1","2","2"
73,5,1,"1","1","1"
73,5,2,"2","2","1"
73,5,3,"1","2","2"
73,6,1,"2","2","2"
73,6,2,"1","2","1"
73,6,3,"2","1","1"
74,1,1,"2","2","2"
74,1,2,"1","2","2"
74,1,3,"1","1","2"
74,2,1,"1","2","1"
74,2,2,"2","2","1"
74,2,3,"1","1","2"
74,3,1,"1","1","2"
74,3,2,"2","2","1"
74,3,3,"1","2","1"
74,4,1,"1","1","1"
74,4,2,"1","2","1"
74,4,3,"2","2","1"
74,5,1,"1","2","1"
74,5,2,"2","2","2"
74,5,3,"2","1","1"
74,6,1,"1","2","2"
74,6,2,"2","2","1"
74,6,3,"1","1","1"
75,1,1,"1","1","1"
75,1,2,"2","2","1"
75,1,3,"1","2","1"
75,2,1,"2","1","2"
75,2,2,"1","2","1"
75,2,3,"1","1","1"
75,3,1,"2","2","1"
75,3,2,"1","1","2"
75,3,3,"2","2","2"
75,4,1,"2","1","1"
75,4,2,"1","2","2"
75,4,3,"2","1","2"
75,5,1,"1","1","2"
75,5,2,"1","2","2"
75,5,3,"2","2","1"
75,6,1,"2","2","2"
75,6,2,"2","2","1"
75,6,3,"2","1","1"
76,1,1,"1","1","2"
76,1,2,"2","2","1"
76,1,3,"2","1","2"
76,2,1,"1","1","1"
76,2,2,"1","1","2"
76,2,3,"1","2","1"
76,3,1,"2","2","2"
76,3,2,"1","1","1"
76,3,3,"1","2","2"
76,4,1,"1","2","1"
76,4,2,"1","2","2"
76,4,3,"2","2","2"
76,5,1,"2","2","2"
76,5,2,"1","2","2"
76,5,3,"1","1","2"
76,6,1,"2","1","1"
76,6,2,"2","2","1"
76,6,3,"1","2","2"
77,1,1,"2","2","1"
77,1,2,"2","2","2"
77,1,3,"1","1","1"
77,2,1,"2","1","1"
77,2,2,"1","2","1"
77,2,3,"1","2","2"
77,3,1,"2","2","2"
77,3,2,"2","1","2"
77,3,3,"1","1","2"
77,4,1,"1","1","1"
77,4,2,"1","2","2"
77,4,3,"1","1","2"
77,5,1,"1","2","1"
77,5,2,"1","1","2"
77,5,3,"2","2","1"
77,6,1,"1","1","1"
77,6,2,"1","1","2"
77,6,3,"2","2","1"
78,1,1,"1","1","1"
78,1,2,"1","2","2"
78,1,3,"2","2","1"
78,2,1,"2","2","2"
78,2,2,"2","2","1"
78,2,3,"1","2","2"
78,3,1,"2","1","1"
78,3,2,"1","2","1"
78,3,3,"2","1","2"
78,4,1,"2","2","1"
78,4,2,"2","2","2"
78,4,3,"2","1","2"
78,5,1,"2","1","1"
78,5,2,"1","2","1"
78,5,3,"2","2","1"
78,6,1,"1","2","1"
78,6,2,"2","2","1"
78,6,3,"2","1","1"
79,1,1,"1","2","1"
79,1,2,"2","2","1"
79,1,3,"1","1","2"
79,2,1,"1","2","2"
79,2,2,"2","2","1"
79,2,3,"1","1","1"
79,3,1,"1","1","2"
79,3,2,"1","2","1"
79,3,3,"2","2","2"
79,4,1,"2","2","2"
79,4,2,"1","1","2"
79,4,3,"2","1","2"
79,5,1,"2","2","2"
79,5,2,"2","1","2"
79,5,3,"2","2","1"
79,6,1,"1","2","1"
79,6,2,"2","1","2"
79,6,3,"2","2","2"
80,1,1,"2","1","2"
80,1,2,"2","2","2"
80,1,3,"1","1","1"
80,2,1,"2","1","1"
80,2,2,"2","1","2"
80,2,3,"1","1","1"
80,3,1,"1","2","1"
80,3,2,"2","2","2"
80,3,3,"1","1","2"
80,4,1,"1","1","1"
80,4,2,"2","2","1"
80,4,3,"2","1","1"
80,5,1,"2","2","2"
80,5,2,"2","1","2"
80,5,3,"1","1","1"
80,6,1,"1","2","1"
80,6,2,"2","1","2"
80,6,3,"1","1","2"
81,1,1,"1","2","1"
81,1,2,"1","1","1"
81,1,3,"1","2","2"
81,2,1,"1","1","2"
81,2,2,"1","1","1"
81,2,3,"2","1","2"
81,3,1,"2","1","2"
81,3,2,"2","2","2"
81,3,3,"2","2","1"
81,4,1,"2","2","2"
81,4,2,"1","2","2"
81,4,3,"1","1","1"
81,5,1,"1","1","2"
81,5,2,"2","2","2"
81,5,3,"2","1","2"
81,6,1,"2","2","2"
81,6,2,"1","2","2"
81,6,3,"2","2","1"
82,1,1,"1","2","2"
82,1,2,"1","1","1"
82,1,3,"2","1","1"
82,2,1,"2","1","2"
82,2,2,"1","1","2"
82,2,3,"1","2","2"
82,3,1,"2","1","1"
82,3,2,"2","2","1"
82,3,3,"1","2","1"
82,4,1,"1","1","1"
82,4,2,"1","2","2"
82,4,3,"2","1","2"
82,5,1,"2","2","1"
82,5,2,"2","2","2"
82,5,3,"2","1","1"
82,6,1,"1","2","1"
82,6,2,"2","2","2"
82,6,3,"2","2","1"
83,1,1,"1","2","2"
83,1,2,"1","1","1"
83,1,3,"1","2","1"
83,2,1,"1","1","2"
83,2,2,"1","2","2"
83,2,3,"1","1","1"
83,3,1,"2","1","2"
83,3,2,"2","1","1"
83,3,3,"1","1","2"
83,4,1,"1","2","1"
83,4,2,"2","2","1"
83,4,3,"2","1","2"
83,5,1,"2","1","1"
83,5,2,"2","2","1"
83,5,3,"1","1","1"
83,6,1,"2","1","2"
83,6,2,"1","2","1"
83,6,3,"1","1","2"
84,1,1,"1","2","2"
84,1,2,"1","2","1"
84,1,3,"2","1","1"
84,2,1,"2","2","1"
84,2,2,"2","1","1"
84,2,3,"1","1","2"
84,3,1,"2","2","1"
84,3,2,"1","1","1"
84,3,3,"2","2","2"
84,4,1,"2","1","2"
84,4,2,"1","1","1"
84,4,3,"2","2","2"
84,5,1,"2","2","1"
84,5,2,"2","2","2"
84,5,3,"1","1","2"
84,6,1,"2","1","1"
84,6,2,"1","1","2"
84,6,3,"2","2","1"
85,1,1,"1","2","1"
85,1,2,"1","2","2"
85,1,3,"1","1","1"
85,2,1,"2","2","2"
85,2,2,"1","1","1"
85,2,3,"1","2","2"
85,3,1,"1","1","2"
85,3,2,"1","2","2"
85,3,3,"2","2","2"
85,4,1,"2","1","2"
85,4,2,"1","1","2"
85,4,3,"1","1","1"
85,5,1,"2","1","1"
85,5,2,"1","1","2"
85,5,3,"2","2","1"
85,6,1,"2","2","1"
85,6,2,"2","1","1"
85,6,3,"1","1","1"
86,1,1,"1","1","1"
86,1,2,"1","1","2"
86,1,3,"1","2","1"
86,2,1,"2","2","2"
86,2,2,"2","1","2"
86,2,3,"1","2","2"
86,3,1,"1","2","1"
86,3,2,"2","1","1"
86,3,3,"2","1","2"
86,4,1,"1","1","2"
86,4,2,"2","2","1"
86,4,3,"2","1","1"
86,5,1,"2","2","2"
86,5,2,"2","1","1"
86,5,3,"1","1","1"
86,6,1,"1","2","2"
86,6,2,"1","1","2"
86,6,3,"1","1","1"
87,1,1,"1","1","2"
87,1,2,"2","1","2"
87,1,3,"2","2","1"
87,2,1,"2","1","2"
87,2,2,"2","2","2"
87,2,3,"1","1","2"
87,3,1,"1","2","2"
87,3,2,"1","1","1"
87,3,3,"2","2","2"
87,4,1,"2","2","1"
87,4,2,"1","2","2"
87,4,3,"1","1","1"
87,5,1,"1","1","1"
87,5,2,"2","1","2"
87,5,3,"2","2","1"
87,6,1,"1","2","2"
87,6,2,"2","2","2"
87,6,3,"1","2","1"
88,1,1,"2","2","2"
88,1,2,"2","2","1"
88,1,3,"2","1","1"
88,2,1,"2","2","1"
88,2,2,"1","1","1"
88,2,3,"1","1","2"
88,3,1,"2","1","2"
88,3,2,"1","1","1"
88,3,3,"1","1","2"
88,4,1,"1","1","2"
88,4,2,"2","1","2"
88,4,3,"2","2","1"
88,5,1,"2","2","1"
88,5,2,"1","2","2"
88,5,3,"1","1","2"
88,6,1,"1","1","2"
88,6,2,"2","2","1"
88,6,3,"2","1","1"
89,1,1,"2","2","1"
89,1,2,"2","2","2"
89,1,3,"2","1","2"
89,2,1,"2","1","1"
89,2,2,"2","2","2"
89,2,3,"1","1","1"
89,3,1,"1","2","1"
89,3,2,"2","1","1"
89,3,3,"2","2","1"
89,4,1,"2","2","2"
89,4,2,"2","1","1"
89,4,3,"1","2","1"
89,5,1,"1","1","2"
89,5,2,"1","2","1"
89,5,3,"2","2","2"
89,6,1,"1","2","1"
89,6,2,"2","1","2"
89,6,3,"1","1","2"
90,1,1,"2","1","1"
90,1,2,"1","1","1"
90,1,3,"1","2","1"
90,2,1,"1","1","1"
90,2,2,"2","2","2"
90,2,3,"2","1","2"
90,3,1,"2","1","1"
90,3,2,"2","2","1"
90,3,3,"2","1","2"
90,4,1,"2","1","2"
90,4,2,"2","2","2"
90,4,3,"2","1","1"
90,5,1,"2","1","1"
90,5,2,"1","1","1"
90,5,3,"2","1","2"
90,6,1,"1","2","1"
90,6,2,"1","2","2"
90,6,3,"2","2","2"
91,1,1,"1","1","1"
91,1,2,"2","2","1"
91,1,3,"2","1","1"
91,2,1,"2","1","2"
91,2,2,"1","1","1"
91,2,3,"2","2","1"
91,3,1,"1","2","1"
91,3,2,"2","1","2"
91,3,3,"1","1","1"
91,4,1,"2","1","1"
91,4,2,"1","2","1"
91,4,3,"1","1","1"
91,5,1,"2","2","2"
91,5,2,"2","1","2"
91,5,3,"1","1","1"
91,6,1,"1","1","1"
91,6,2,"2","2","2"
91,6,3,"2","1","1"
92,1,1,"2","2","1"
92,1,2,"2","2","2"
92,1,3,"1","2","1"
92,2,1,"1","1","2"
92,2,2,"2","1","1"
92,2,3,"2","2","2"
92,3,1,"2","2","1"
92,3,2,"2","2","2"
92,3,3,"1","2","2"
92,4,1,"1","1","1"
92,4,2,"1","2","2"
92,4,3,"2","2","1"
92,5,1,"1","1","2"
92,5,2,"1","1","1"
92,5,3,"2","2","2"
92,6,1,"1","1","1"
92,6,2,"2","1","2"
92,6,3,"1","1","2"
93,1,1,"1","1","2"
93,1,2,"2","1","1"
93,1,3,"1","1","1"
93,2,1,"1","2","1"
93,2,2,"1","1","2"
93,2,3,"2","1","2"
93,3,1,"1","2","1"
93,3,2,"2","1","1"
93,3,3,"2","1","2"
93,4,1,"2","2","1"
93,4,2,"2","2","2"
93,4,3,"1","2","1"
93,5,1,"1","2","2"
93,5,2,"1","1","2"
93,5,3,"1","1","1"
93,6,1,"1","2","2"
93,6,2,"2","2","1"
93,6,3,"2","2","2"
94,1,1,"2","1","1"
94,1,2,"1","1","1"
94,1,3,"1","1","2"
94,2,1,"2","2","1"
94,2,2,"2","1","1"
94,2,3,"1","1","2"
94,3,1,"1","1","2"
94,3,2,"1","2","2"
94,3,3,"2","2","1"
94,4,1,"2","1","2"
94,4,2,"1","2","2"
94,4,3,"1","2","1"
94,5,1,"2","1","2"
94,5,2,"1","2","2"
94,5,3,"2","2","2"
94,6,1,"1","1","2"
94,6,2,"1","1","1"
94,6,3,"2","1","1"
95,1,1,"1","2","2"
95,1,2,"2","2","2"
95,1,3,"2","1","1"
95,2,1,"1","1","2"
95,2,2,"2","2","1"
95,2,3,"2","1","2"
95,3,1,"2","1","2"
95,3,2,"1","2","1"
95,3,3,"2","2","2"
95,4,1,"2","2","1"
95,4,2,"1","2","2"
95,4,3,"1","1","1"
95,5,1,"1","1","2"
95,5,2,"2","2","1"
95,5,3,"2","2","2"
95,6,1,"1","2","2"
95,6,2,"2","1","2"
95,6,3,"2","1","1"
96,1,1,"2","1","2"
96,1,2,"1","2","2"
96,1,3,"2","2","2"
96,2,1,"1","1","2"
96,2,2,"2","1","1"
96,2,3,"1","2","1"
96,3,1,"2","1","1"
96,3,2,"2","2","2"
96,3,3,"1","1","1"
96,4,1,"1","1","1"
96,4,2,"2","1","2"
96,4,3,"2","2","1"
96,5,1,"2","1","2"
96,5,2,"1","1","2"
96,5,3,"1","1","1"
96,6,1,"2","1","2"
96,6,2,"2","1","1"
96,6,3,"1","1","1"
97,1,1,"1","2","1"
97,1,2,"2","2","1"
97,1,3,"2","1","1"
97,2,1,"1","1","2"
97,2,2,"2","2","2"
97,2,3,"1","1","1"
97,3,1,"1","2","2"
97,3,2,"2","1","1"
97,3,3,"2","2","1"
97,4,1,"2","2","1"
97,4,2,"1","1","1"
97,4,3,"1","2","2"
97,5,1,"2","2","2"
97,5,2,"2","2","1"
97,5,3,"2","1","2"
97,6,1,"1","2","1"
97,6,2,"2","2","1"
97,6,3,"1","2","2"
98,1,1,"2","1","1"
98,1,2,"1","2","2"
98,1,3,"2","1","2"
98,2,1,"2","2","2"
98,2,2,"1","1","1"
98,2,3,"1","1","2"
98,3,1,"1","1","2"
98,3,2,"2","1","1"
98,3,3,"2","2","2"
98,4,1,"1","1","1"
98,4,2,"2","1","1"
98,4,3,"2","2","2"
98,5,1,"1","1","2"
98,5,2,"1","1","1"
98,5,3,"2","1","2"
98,6,1,"1","2","2"
98,6,2,"2","1","1"
98,6,3,"1","1","2"
99,1,1,"1","1","1"
99,1,2,"1","2","1"
99,1,3,"2","2","2"
99,2,1,"1","2","2"
99,2,2,"2","2","2"
99,2,3,"1","1","2"
99,3,1,"2","1","2"
99,3,2,"1","2","1"
99,3,3,"2","2","1"
99,4,1,"1","2","2"
99,4,2,"2","2","2"
99,4,3,"1","1","2"
99,5,1,"1","1","2"
99,5,2,"1","2","1"
99,5,3,"1","2","2"
99,6,1,"1","1","2"
99,6,2,"1","1","1"
99,6,3,"1","2","2"
100,1,1,"2","1","2"
100,1,2,"1","1","2"
100,1,3,"2","1","1"
100,2,1,"1","2","1"
100,2,2,"1","1","2"
100,2,3,"2","1","2"
100,3,1,"2","1","2"
100,3,2,"1","1","1"
100,3,3,"2","1","1"
100,4,1,"1","2","2"
100,4,2,"1","1","2"
100,4,3,"1","2","1"
100,5,1,"1","2","1"
100,5,2,"2","2","2"
100,5,3,"2","2","1"
100,6,1,"1","1","1"
100,6,2,"2","2","2"
100,6,3,"2","2","1"
101,1,1,"2","2","2"
101,1,2,"1","1","2"
101,1,3,"2","1","1"
101,2,1,"1","2","1"
101,2,2,"2","1","2"
101,2,3,"1","1","1"
101,3,1,"1","2","1"
101,3,2,"1","1","1"
101,3,3,"2","1","2"
101,4,1,"1","2","1"
101,4,2,"1","2","2"
101,4,3,"2","2","2"
101,5,1,"1","2","1"
101,5,2,"2","1","1"
101,5,3,"2","2","1"
101,6,1,"1","2","2"
101,6,2,"1","1","2"
101,6,3,"1","1","1"
102,1,1,"1","2","1"
102,1,2,"1","1","1"
102,1,3,"2","1","1"
102,2,1,"2","1","1"
102,2,2,"2","2","2"
102,2,3,"1","1","1"
102,3,1,"1","2","2"
102,3,2,"1","2","1"
102,3,3,"1","1","2"
102,4,1,"1","2","1"
102,4,2,"2","1","2"
102,4,3,"1","1","2"
102,5,1,"2","1","2"
102,5,2,"2","2","1"
102,5,3,"2","2","2"
102,6,1,"1","1","1"
102,6,2,"1","2","1"
102,6,3,"2","1","1"
103,1,1,"2","1","1"
103,1,2,"1","2","2"
103,1,3,"1","1","2"
103,2,1,"1","1","2"
103,2,2,"2","2","2"
103,2,3,"2","1","2"
103,3,1,"2","2","2"
103,3,2,"2","1","2"
103,3,3,"2","2","1"
103,4,1,"1","2","2"
103,4,2,"2","2","2"
103,4,3,"2","1","2"
103,5,1,"1","2","1"
103,5,2,"2","1","2"
103,5,3,"2","1","1"
103,6,1,"1","2","1"
103,6,2,"2","1","1"
103,6,3,"1","1","2"
104,1,1,"2","1","1"
104,1,2,"2","2","2"
104,1,3,"2","2","1"
104,2,1,"2","1","1"
104,2,2,"1","1","1"
104,2,3,"2","2","2"
104,3,1,"2","2","2"
104,3,2,"1","1","2"
104,3,3,"1","2","2"
104,4,1,"1","1","2"
104,4,2,"2","1","2"
104,4,3,"1","2","2"
104,5,1,"1","1","1"
104,5,2,"1","2","1"
104,5,3,"2","2","1"
104,6,1,"1","2","2"
104,6,2,"2","1","2"
104,6,3,"2","2","2"
105,1,1,"2","2","1"
105,1,2,"2","2","2"
105,1,3,"2","1","1"
105,2,1,"2","1","2"
105,2,2,"2","2","2"
105,2,3,"1","1","2"
105,3,1,"1","2","1"
105,3,2,"2","2","1"
105,3,3,"2","2","2"
105,4,1,"2","2","1"
105,4,2,"1","2","1"
105,4,3,"2","1","1"
105,5,1,"1","2","2"
105,5,2,"1","1","2"
105,5,3,"2","2","2"
105,6,1,"2","1","1"
105,6,2,"2","2","1"
105,6,3,"2","1","2"
106,1,1,"2","1","2"
106,1,2,"1","1","1"
106,1,3,"1","2","1"
106,2,1,"1","1","1"
106,2,2,"2","1","1"
106,2,3,"1","2","2"
106,3,1,"1","2","1"
106,3,2,"1","2","2"
106,3,3,"1","1","2"
106,4,1,"1","1","2"
106,4,2,"1","2","2"
106,4,3,"1","2","1"
106,5,1,"2","1","1"
106,5,2,"2","2","2"
106,5,3,"1","1","2"
106,6,1,"2","2","1"
106,6,2,"1","2","2"
106,6,3,"1","1","2"
107,1,1,"1","2","1"
107,1,2,"1","2","2"
107,1,3,"2","1","1"
107,2,1,"2","1","2"
107,2,2,"1","1","1"
107,2,3,"1","1","2"
107,3,1,"2","2","1"
107,3,2,"1","2","1"
107,3,3,"2","2","2"
107,4,1,"1","2","1"
107,4,2,"2","1","2"
107,4,3,"2","1","1"
107,5,1,"1","1","1"
107,5,2,"2","1","2"
107,5,3,"2","2","2"
107,6,1,"2","2","1"
107,6,2,"2","2","2"
107,6,3,"2","1","2"
108,1,1,"1","1","1"
108,1,2,"2","2","1"
108,1,3,"1","2","2"
108,2,1,"2","1","2"
108,2,2,"1","2","2"
108,2,3,"2","2","2"
108,3,1,"1","1","2"
108,3,2,"2","1","1"
108,3,3,"1","2","2"
108,4,1,"2","1","1"
108,4,2,"1","2","2"
108,4,3,"1","2","1"
108,5,1,"1","2","1"
108,5,2,"2","1","2"
108,5,3,"1","2","2"
108,6,1,"2","1","1"
108,6,2,"1","1","1"
108,6,3,"1","2","2"
109,1,1,"2","2","1"
109,1,2,"2","1","1"
109,1,3,"2","1","2"
109,2,1,"2","1","1"
109,2,2,"2","1","2"
109,2,3,"2","2","2"
109,3,1,"1","2","2"
109,3,2,"2","2","1"
109,3,3,"2","1","2"
109,4,1,"2","2","2"
109,4,2,"1","1","1"
109,4,3,"2","1","1"
109,5,1,"2","1","1"
109,5,2,"1","1","1"
109,5,3,"2","2","2"
109,6,1,"2","1","1"
109,6,2,"1","1","2"
109,6,3,"2","1","2"
110,1,1,"1","1","2"
110,1,2,"1","2","1"
110,1,3,"2","1","2"
110,2,1,"1","2","1"
110,2,2,"1","2","2"
110,2,3,"2","2","2"
110,3,1,"2","1","2"
110,3,2,"2","2","1"
110,3,3,"2","2","2"
110,4,1,"1","2","1"
110,4,2,"2","2","1"
110,4,3,"1","1","2"
110,5,1,"1","1","2"
110,5,2,"2","1","1"
110,5,3,"2","1","2"
110,6,1,"1","2","1"
110,6,2,"1","2","2"
110,6,3,"2","2","1"
111,1,1,"2","1","2"
111,1,2,"1","2","2"
111,1,3,"1","2","1"
111,2,1,"2","2","1"
111,2,2,"2","1","2"
111,2,3,"1","1","2"
111,3,1,"2","1","2"
111,3,2,"1","2","1"
111,3,3,"2","2","1"
111,4,1,"2","1","1"
111,4,2,"2","1","2"
111,4,3,"1","1","1"
111,5,1,"1","2","2"
111,5,2,"2","1","2"
111,5,3,"2","2","1"
